 18.000000  6.399604  8.481629 10.214020 11.736360  1.467871  0.749515 -2.020170 -2.434099
 20.000000  5.735174  8.383835 10.162250 11.992190  1.435675  0.790352 -1.784290 -2.492850
 23.000000  4.649883  8.289627  9.802211 12.426390  1.309823  0.702833 -1.311190 -2.645199
 25.000000  3.850650  8.198147  9.344789 12.773050  1.190405  0.527864 -0.969890 -2.756980
 -4.000000 17.014300 18.475410 18.864550 17.620300 -3.184020 -3.586080 -2.348310 -2.669847
 -2.000000 17.331620 18.236890 18.565210 18.067730 -2.970710 -3.326480 -2.619880 -2.857709
  0.000000 18.039780 17.904930 18.028890 18.484600 -2.838150 -3.008550 -2.854820 -3.174741
  2.000000 18.669240 17.552630 17.488070 18.775260 -2.599410 -2.753930 -3.016320 -3.495623
  4.000000 19.054310 17.355430 17.335940 18.940880 -2.311770 -2.581380 -3.258130 -3.765456
  6.000000 18.804170 17.444930 17.534290 19.237240 -1.720290 -2.338400 -3.530380 -4.011408
  8.000000 18.430150 17.568720 17.861040 20.416790 -0.795520 -2.004010 -3.822850 -4.472326
 10.000000 17.930330 17.692850 18.409830 21.890620  0.407394 -1.554270 -4.173470 -5.043003
 12.000000 17.103760 17.863440 19.141450 23.050900  1.370861 -0.743870 -4.525130 -5.510677
 16.000000 14.771490 17.568230 20.136930 23.742260  2.493833  0.624263 -4.601430 -5.641516
 18.000000 13.472560 17.262220 20.010630 23.879770  2.750085  0.969675 -4.196590 -5.526155
 20.000000 12.069330 16.937790 19.309880 24.351410  2.793703  0.940908 -3.528290 -5.648443
 23.000000  9.733701 16.551430 17.871530 25.312380  2.639154  0.600884 -2.467710 -5.895693
 25.000000  8.014338 16.155180 16.698170 25.833040  2.452891  0.215458 -1.820840 -6.146672
 -4.000000 22.883670 25.287490 25.850980 23.944980 -4.649940 -5.535900 -3.962470 -4.031241
 -2.000000 23.469560 25.802830 25.427980 24.985150 -4.468950 -5.511670 -4.294420 -4.351331
  0.000000 24.629270 25.537930 24.591810 25.964380 -4.422050 -5.003220 -4.471210 -5.076178
  2.000000 25.544700 24.524150 23.758630 26.814830 -4.256200 -4.320230 -4.593730 -5.818180
  4.000000 26.001980 24.291540 23.510560 27.924310 -4.012330 -3.705460 -4.875870 -6.563437
  6.000000 25.770970 24.249290 23.739240 29.143970 -3.340590 -3.097990 -5.244730 -7.197514
  8.000000 25.309040 24.103150 24.412530 30.504920 -2.281500 -2.737580 -5.715880 -7.777379
 10.000000 24.725500 24.142510 25.616070 31.743720 -0.726880 -2.145260 -6.347700 -8.320675
 12.000000 23.893470 24.832570 26.563560 32.600470  1.008056 -0.750010 -6.845180 -8.709959
 16.000000 21.017120 24.673570 27.526320 32.757100  3.723461  1.914979 -6.801180 -8.684203
 18.000000 18.966070 24.094910 26.951590 32.562940  3.799943  1.994797 -6.067130 -8.274964
 20.000000 16.820490 23.359320 25.699070 33.055320  3.752288  1.979470 -5.031400 -8.268945
 23.000000 13.346480 22.040770 23.031410 34.220550  3.533274  1.281869 -3.321750 -8.625222
 25.000000 10.870020 20.997350 21.114660 35.067340  3.294129 -0.208400 -2.391160 -8.940777
 -4.000000 62.378400 65.088730 56.890670 54.976810-17.696500-16.777000-13.192611-15.531464
 -2.000000 61.300080 62.684770 58.615830 57.405590-16.333200-15.802300-14.000543-15.234804
  0.000000 60.148150 59.838170 59.807770 59.827790-15.197300-14.905900-14.803713-15.087114
  2.000000 58.876030 57.308240 60.956010 62.549270-14.379300-14.957200-15.958270-15.898655
  4.000000 57.055490 55.025150 62.079660 65.322590-13.456400-15.510000-17.429089-17.130148
  6.000000 54.589150 52.959670 63.388450 67.859150-12.243700-16.219300-19.159292-18.234517
  8.000000 51.562130 51.232680 64.813580 69.812340-10.457600-16.862400-20.887805-19.031669
 10.000000 48.486110 49.882460 66.201920 70.369070 -8.640400-17.121700-22.558917-20.829760
 12.000000 45.427580 48.917070 67.120080 71.970970 -6.965500-17.050300-23.617699-21.994783
 16.000000 39.098060 47.972440 66.659090 75.511780 -3.953640-16.319700-23.661137-23.726452
 18.000000 35.551900 47.899830 65.039220 77.106280 -2.470190-15.618400-22.626837-24.282059
 20.000000 31.687480 47.726750 62.606450 78.536280 -1.014880-14.401800-21.178797-24.938484
 23.000000 25.216820 46.504390 57.994790 78.999740  1.101933-11.135800-18.742341-25.540536
 25.000000 20.473140 44.274910 54.276890 78.528500  2.427093 -7.704170-16.903252-25.595251
