 10.4500    -0.5134374 0.1070262 -0.0506948  0.0000001 -0.0000016 0.0000136  1.2413411 51525.6406250   0.5611395 0.6965655 -0.0568138  1.8364372 0.6206963 -1.0102700  -1.9424904 -3.3050800   -2.9617255 2.5562066 3.4561572
 10.5000    -0.5155039 0.1069613 -0.0502381  0.0000002 -0.0000016 0.0000135  1.2367277 51685.2773438   0.5633827 0.6967509 -0.0562949  1.8381608 0.6248518 -1.0111014  -1.9442830 -3.3163531   -2.9689897 2.5644155 3.4677040
 10.5500    -0.5175512 0.1069071 -0.0497927  0.0000002 -0.0000016 0.0000135  1.2322134 51843.8242188   0.5656076 0.6969492 -0.0557890  1.8398847 0.6289714 -1.0119423  -1.9460707 -3.3275193   -2.9761569 2.5725313 3.4791557
 10.6000    -0.5195793 0.1068635 -0.0493579  0.0000002 -0.0000017 0.0000135  1.2277964 52001.3125000   0.5678144 0.6971604 -0.0552953  1.8416095 0.6330555 -1.0127927  -1.9478542 -3.3385827   -2.9832309 2.5805541 3.4905126
 10.6500    -0.5215883 0.1068312 -0.0489327  0.0000002 -0.0000018 0.0000137  1.2234757 52157.7187500   0.5700031 0.6973849 -0.0548126  1.8433373 0.6371054 -1.0136543  -1.9496358 -3.3495499   -2.9902158 2.5884856 3.5017776
 10.7000    -0.5235782 0.1068108 -0.0485156  0.0000002 -0.0000020 0.0000139  1.2192509 52313.0703125   0.5721740 0.6976236 -0.0543395  1.8450712 0.6411230 -1.0145297  -1.9514183 -3.3604295   -2.9971166 2.5963293 3.5129560
 10.7500    -0.5255490 0.1068035 -0.0481053  0.0000002 -0.0000021 0.0000142  1.2151221 52467.3281250   0.5743273 0.6978778 -0.0538743  1.8468151 0.6451108 -1.0154224  -1.9532056 -3.3712318   -3.0039387 2.6040892 3.5240538
 10.8000    -0.5275007 0.1068105 -0.0477002  0.0000002 -0.0000023 0.0000144  1.2110897 52620.5273438   0.5764633 0.6981488 -0.0534154  1.8485733 0.6490712 -1.0163360  -1.9550020 -3.3819679   -3.0106876 2.6117700 3.5350782
 10.8500    -0.5294333 0.1068331 -0.0472990  0.0000002 -0.0000024 0.0000147  1.2071541 52772.6562500   0.5785824 0.6984381 -0.0529612  1.8503503 0.6530070 -1.0172746  -1.9568115 -3.3926488   -3.0173689 2.6193767 3.5460367
 10.9000    -0.5313470 0.1068723 -0.0469003  0.0000002 -0.0000026 0.0000150  1.2033157 52923.7148438   0.5806847 0.6987470 -0.0525103  1.8521504 0.6569206 -1.0182416  -1.9586385 -3.4032854   -3.0239878 2.6269143 3.5569364
 10.9500    -0.5333171 0.1069291 -0.0465029  0.0000002 -0.0000030 0.0000154  1.1994120 53073.6992188   0.5828457 0.6990722 -0.0520601  1.8539778 0.6608143 -1.0192409  -1.9604870 -3.4138857   -3.0305502 2.6343883 3.5677880
 11.0000    -0.5352774 0.1070019 -0.0461080  0.0000002 -0.0000046 0.0000172  1.1955840 53222.4335938   0.5849996 0.6994161 -0.0516130  1.8558381 0.6646861 -1.0202777  -1.9623582 -3.4244527   -3.0369411 2.6418039 3.5784840
 11.0500    -0.5372162 0.1070906 -0.0457096  0.0000007 -0.0000103 0.0000242  1.1918542 53370.2148438   0.5871363 0.6997809 -0.0511617  1.8577795 0.6685506 -1.0213827  -1.9642661 -3.4352100   -3.0429990 2.6489808 3.5885175
 11.1000    -0.5391373 0.1072574 -0.0452472  0.0000002 -0.0000087 0.0000236  1.1883103 53516.9023438   0.5892684 0.7002337 -0.0506409  1.8598689 0.6724812 -1.0226635  -1.9663580 -3.4459381   -3.0493950 2.6565314 3.5996101
 11.1500    -0.5410372 0.1074860 -0.0447443  -0.0000002 -0.0000062 0.0000213  1.1849323 53662.4843750   0.5913910 0.7007583 -0.0500760  1.8621165 0.6764690 -1.0240981  -1.9685949 -3.4569708   -3.0559843 2.6641393 3.6109321
 11.2000    -0.5429163 0.1077596 -0.0442229  -0.0000003 -0.0000044 0.0000192  1.1816931 53806.9687500   0.5935013 0.7013363 -0.0494913  1.8644857 0.6804881 -1.0256424  -1.9709316 -3.4682715   -3.0626572 2.6717085 3.6222315
 11.2500    -0.5447755 0.1080656 -0.0436970  -0.0000002 -0.0000034 0.0000174  1.1785695 53950.3593750   0.5955977 0.7019533 -0.0489020  1.8669361 0.6845151 -1.0272580  -1.9733331 -3.4797169   -3.0693444 2.6792281 3.6334768
 11.3000    -0.5466158 0.1083939 -0.0431746  -0.0000001 -0.0000028 0.0000159  1.1755429 54092.6601563   0.5976790 0.7025973 -0.0483170  1.8694337 0.6885309 -1.0289139  -1.9757718 -3.4911967   -3.0759997 2.6866996 3.6446727
 11.3500    -0.5484378 0.1087363 -0.0426604  0.0000000 -0.0000024 0.0000147  1.1725974 54233.8554688   0.5997440 0.7032583 -0.0477415  1.8719514 0.6925206 -1.0305852  -1.9782252 -3.5026336   -3.0825916 2.6941170 3.6558095
 11.4000    -0.5502419 0.1090863 -0.0421572  0.0000001 -0.0000022 0.0000138  1.1697206 54373.9687500   0.6017917 0.7039281 -0.0471785  1.8744683 0.6964726 -1.0322522  -1.9806748 -3.5139788   -3.0891006 2.7014686 3.6668659
 11.4500    -0.5520283 0.1094391 -0.0416664  0.0000001 -0.0000021 0.0000132  1.1669029 54513.0117188   0.6038211 0.7046006 -0.0466294  1.8769698 0.7003791 -1.0339007  -1.9831070 -3.5252035   -3.0955156 2.7087423 3.6778192
 11.5000    -0.5537972 0.1097915 -0.0411883  0.0000002 -0.0000021 0.0000129  1.1641380 54650.9648438   0.6058318 0.7052718 -0.0460945  1.8794467 0.7042354 -1.0355220  -1.9855133 -3.5362927   -3.1018317 2.7159296 3.6886533
 11.5500    -0.5555487 0.1101422 -0.0407224  0.0000002 -0.0000021 0.0000128  1.1614225 54787.8398438   0.6078234 0.7059398 -0.0455734  1.8818951 0.7080395 -1.0371123  -1.9878896 -3.5472418   -3.1080481 2.7230262 3.6993598
 11.6000    -0.5572828 0.1104909 -0.0402678  0.0000002 -0.0000022 0.0000129  1.1587552 54923.6367188   0.6097960 0.7066043 -0.0450649  1.8843150 0.7117920 -1.0386717  -1.9902362 -3.5580542   -3.1141675 2.7300321 3.7099378
 11.6500    -0.5589995 0.1108388 -0.0398232  0.0000002 -0.0000024 0.0000131  1.1561368 55058.3710938   0.6117499 0.7072666 -0.0445676  1.8867101 0.7154952 -1.0402039  -1.9925563 -3.5687392   -3.1201949 2.7369504 3.7203929
 11.7000    -0.5606990 0.1111877 -0.0393869  0.0000002 -0.0000025 0.0000135  1.1535693 55192.0234375   0.6136855 0.7079287 -0.0440798  1.8890866 0.7191529 -1.0417147  -1.9948557 -3.5793111   -3.1261373 2.7437865 3.7307346
 11.7500    -0.5623811 0.1115399 -0.0389576  0.0000002 -0.0000026 0.0000139  1.1510556 55324.6210938   0.6156034 0.7085937 -0.0435998  1.8914521 0.7227696 -1.0432114  -1.9971418 -3.5897867   -3.1320028 2.7505475 3.7409757
 11.8000    -0.5640460 0.1118981 -0.0385338  0.0000001 -0.0000028 0.0000144  1.1485992 55456.1562500   0.6175041 0.7092647 -0.0431260  1.8938154 0.7263504 -1.0447020  -1.9994226 -3.6001845   -3.1378002 2.7572411 3.7511306
 11.8500    -0.5656936 0.1122649 -0.0381139  0.0000001 -0.0000029 0.0000149  1.1462035 55586.6093750   0.6193883 0.7099450 -0.0426569  1.8961852 0.7299003 -1.0461945  -2.0017064 -3.6105231   -3.1435381 2.7638753 3.7612137
 11.9000    -0.5673241 0.1126430 -0.0376968  0.0000001 -0.0000031 0.0000153  1.1438718 55716.0234375   0.6212566 0.7106379 -0.0421911  1.8985701 0.7334243 -1.0476966  -2.0040013 -3.6208202   -3.1492250 2.7704579 3.7712396
 11.9500    -0.5689374 0.1130346 -0.0372816  0.0000001 -0.0000032 0.0000157  1.1416069 55844.3828125   0.6231097 0.7113464 -0.0417275  1.9009777 0.7369265 -1.0492150  -2.0063147 -3.6310924   -3.1548685 2.7769963 3.7812214
 12.0000    -0.5705336 0.1134381 -0.0368701  0.0000001 -0.0000044 0.0000175  1.1394059 55973.2070313   0.6249478 0.7120692 -0.0412681  1.9034140 0.7404030 -1.0507547  -2.0086452 -3.6413400   -3.1603635 2.7834847 3.7910541
 12.0500    -0.5721115 0.1138542 -0.0364572  0.0000005 -0.0000091 0.0000244  1.1372706 56099.4765625   0.6267718 0.7128091 -0.0408069  1.9059265 0.7438606 -1.0523389  -2.0109982 -3.6517159   -3.1655273 2.7897543 3.8002922
 12.1000    -0.5736733 0.1143444 -0.0359927  0.0000001 -0.0000078 0.0000241  1.1352881 56224.7187500   0.6285928 0.7136339 -0.0402894  1.9085911 0.7473920 -1.0540879  -2.0135532 -3.6621941   -3.1710571 2.7964115 3.8104972
 12.1500    -0.5752165 0.1148957 -0.0354950  -0.0000001 -0.0000058 0.0000220  1.1334428 56348.9257813   0.6304073 0.7145306 -0.0397356  1.9114237 0.7509861 -1.0559778  -2.0162628 -3.6730197   -3.1768062 2.8031779 3.8209721
 12.2000    -0.5767416 0.1154914 -0.0349830  -0.0000002 -0.0000044 0.0000200  1.1317091 56472.1015625   0.6322128 0.7154810 -0.0391664  1.9143864 0.7546154 -1.0579667  -2.0190786 -3.6841276   -3.1826547 2.8099537 3.8314800
 12.2500    -0.5782494 0.1161185 -0.0344685  -0.0000001 -0.0000036 0.0000184  1.1300653 56594.2421875   0.6340073 0.7164696 -0.0385946  1.9174364 0.7582560 -1.0600188  -2.0219648 -3.6953909   -3.1885303 2.8167169 3.8419771
 12.3000    -0.5797407 0.1167672 -0.0339580  -0.0000000 -0.0000032 0.0000173  1.1284944 56715.3710938   0.6357893 0.7174846 -0.0380274  1.9205392 0.7618897 -1.0621067  -2.0248949 -3.7067059   -3.1943911 2.8234616 3.8524594
 12.3500    -0.5812159 0.1174307 -0.0334543  0.0000000 -0.0000031 0.0000164  1.1269844 56835.4765625   0.6375576 0.7185175 -0.0374680  1.9236710 0.7655047 -1.0642110  -2.0278501 -3.7180103   -3.2002174 2.8301828 3.8629226
 12.4000    -0.5826754 0.1181031 -0.0329591  0.0000001 -0.0000029 0.0000156  1.1255250 56954.5664063   0.6393113 0.7195609 -0.0369179  1.9268133 0.7690916 -1.0663158  -2.0308142 -3.7292617   -3.2059918 2.8368663 3.8733437
 12.4500    -0.5841194 0.1187799 -0.0324729  0.0000001 -0.0000029 0.0000150  1.1241079 57072.6523438   0.6410496 0.7206089 -0.0363780  1.9299522 0.7726431 -1.0684086  -2.0337739 -3.7404315   -3.2117009 2.8434967 3.8836957
 12.5000    -0.5855479 0.1194579 -0.0319959  0.0000001 -0.0000029 0.0000147  1.1227275 57189.7304688   0.6427717 0.7216575 -0.0358482  1.9330787 0.7761547 -1.0704815  -2.0367206 -3.7515044   -3.2173377 2.8500643 3.8939601
 12.5500    -0.5869610 0.1201358 -0.0315275  0.0000001 -0.0000030 0.0000147  1.1213809 57305.8007813   0.6444776 0.7227049 -0.0353280  1.9361889 0.7796247 -1.0725308  -2.0396501 -3.7624754   -3.2229008 2.8565649 3.9041280
 12.6000    -0.5883589 0.1208135 -0.0310668  0.0000001 -0.0000030 0.0000148  1.1200674 57420.8710938   0.6461673 0.7237509 -0.0348164  1.9392830 0.7830536 -1.0745569  -2.0425626 -3.7733478   -3.2283922 2.8629988 3.9141991
 12.6500    -0.5897416 0.1214919 -0.0306131  0.0000001 -0.0000031 0.0000151  1.1187879 57534.9648438   0.6478410 0.7247967 -0.0343124  1.9423645 0.7864435 -1.0765629  -2.0454612 -3.7841305   -3.2338164 2.8693695 3.9241787
 12.7000    -0.5911092 0.1221729 -0.0301652  0.0000001 -0.0000032 0.0000154  1.1175445 57648.0585938   0.6494993 0.7258444 -0.0338149  1.9454392 0.7897980 -1.0785539  -2.0483512 -3.7948365   -3.2391798 2.8756825 3.9340765
 12.7500    -0.5924617 0.1228585 -0.0297221  0.0000001 -0.0000033 0.0000158  1.1163402 57760.1914063   0.6511426 0.7268967 -0.0333227  1.9485141 0.7931208 -1.0805362  -2.0512394 -3.8054810   -3.2444896 2.8819445 3.9439045
 12.8000    -0.5937991 0.1235513 -0.0292829  0.0000001 -0.0000034 0.0000163  1.1151780 57871.3359375   0.6527717 0.7279566 -0.0328349  1.9515972 0.7964165 -1.0825165  -2.0541330 -3.8160804   -3.2497536 2.8881628 3.9536762
 12.8500    -0.5951215 0.1242535 -0.0288468  0.0000001 -0.0000035 0.0000167  1.1140612 57981.5156250   0.6543871 0.7290273 -0.0323506  1.9546962 0.7996894 -1.0845016  -2.0570397 -3.8266512   -3.2549795 2.8943445 3.9634049
 12.9000    -0.5964291 0.1249675 -0.0284130  0.0000001 -0.0000035 0.0000171  1.1129928 58090.7187500   0.6559895 0.7301116 -0.0318688  1.9578189 0.8029435 -1.0864978  -2.0599666 -3.8372086   -3.2601745 2.9004968 3.9731041
 12.9500    -0.5977218 0.1256955 -0.0279809  0.0000001 -0.0000036 0.0000175  1.1119754 58198.9882813   0.6575795 0.7312122 -0.0313889  1.9609721 0.8061828 -1.0885108  -2.0629203 -3.8477668   -3.2653453 2.9066262 3.9827856
 13.0000    -0.5989999 0.1264357 -0.0275523  0.0000001 -0.0000046 0.0000192  1.1110064 58310.0273438   0.6591574 0.7323280 -0.0309130  1.9641601 0.8094006 -1.0905440  -2.0658973 -3.8583175   -3.2703925 2.9127202 3.9923512
 13.0500    -0.6002628 0.1271887 -0.0271228  0.0000004 -0.0000085 0.0000261  1.1100871 58416.4023438   0.6607249 0.7334622 -0.0304354  1.9674274 0.8125956 -1.0926144  -2.0688974 -3.8689561   -3.2751048 2.9186153 4.0013873
 13.1000    -0.6015113 0.1280172 -0.0266488  0.0000001 -0.0000074 0.0000260  1.1093046 58521.8242188   0.6622925 0.7346841 -0.0299090  1.9708648 0.8158787 -1.0948507  -2.0721202 -3.8798213   -3.2802308 2.9249137 4.0113526
 13.1500    -0.6027437 0.1289092 -0.0261465  -0.0000001 -0.0000056 0.0000240  1.1086450 58626.2382813   0.6638577 0.7359825 -0.0293515  1.9744872 0.8192342 -1.0972278  -2.0755144 -3.8910863   -3.2856062 2.9313681 4.0216372
 13.2000    -0.6039607 0.1298474 -0.0256333  -0.0000002 -0.0000044 0.0000220  1.1080829 58729.7109375   0.6654175 0.7373377 -0.0287820  1.9782521 0.8226317 -1.0997027  -2.0790265 -3.9026569   -3.2910976 2.9378716 4.0320074
 13.2500    -0.6051629 0.1308178 -0.0251200  -0.0000001 -0.0000038 0.0000204  1.1075963 58832.3476563   0.6669696 0.7387331 -0.0282123  1.9821129 0.8260459 -1.1022397  -2.0826181 -3.9143971   -3.2966290 2.9443900 4.0424071
 13.3000    -0.6063510 0.1318099 -0.0246119  -0.0000000 -0.0000035 0.0000192  1.1071683 58934.0390625   0.6685123 0.7401556 -0.0276484  1.9860323 0.8294584 -1.1048115  -2.0862607 -3.9262005   -3.3021567 2.9509069 4.0528193
 13.3500    -0.6075254 0.1328158 -0.0241113  0.0000000 -0.0000034 0.0000183  1.1067858 59034.7734375   0.6700441 0.7415953 -0.0270927  1.9899831 0.8328560 -1.1073977  -2.0899325 -3.9379984   -3.3076549 2.9574064 4.0632233
 13.4000    -0.6086865 0.1338297 -0.0236189  0.0000001 -0.0000034 0.0000177  1.1064396 59134.6093750   0.6715637 0.7430447 -0.0265461  1.9939471 0.8362300 -1.1099835  -2.0936172 -3.9497510   -3.3131091 2.9638739 4.0735958
 13.4500    -0.6098342 0.1348481 -0.0231349  0.0000001 -0.0000034 0.0000174  1.1061235 59233.5234375   0.6730706 0.7444992 -0.0260087  1.9979131 0.8395751 -1.1125596  -2.0973040 -3.9614382   -3.3185121 2.9702982 4.0839176
 13.5000    -0.6109686 0.1358690 -0.0226588  0.0000001 -0.0000034 0.0000174  1.1058342 59331.5390625   0.6745644 0.7459564 -0.0254799  2.0018756 0.8428891 -1.1151215  -2.1009876 -3.9730527   -3.3238613 2.9766736 4.0941771
 13.5500    -0.6120899 0.1368922 -0.0221899  0.0000001 -0.0000035 0.0000175  1.1055709 59428.6406250   0.6760449 0.7474156 -0.0249590  2.0058341 0.8461720 -1.1176686  -2.1046669 -3.9845961   -3.3291583 2.9829992 4.1043717
 13.6000    -0.6131981 0.1379185 -0.0217275  0.0000001 -0.0000035 0.0000178  1.1053344 59524.8398438   0.6775126 0.7488780 -0.0244452  2.0097915 0.8494255 -1.1202034  -2.1083447 -3.9960765   -3.3344071 2.9892777 4.1145057
 13.6500    -0.6142932 0.1389496 -0.0212709  0.0000001 -0.0000036 0.0000182  1.1051269 59620.1718750   0.6789679 0.7503457 -0.0239377  2.0137534 0.8526528 -1.1227306  -2.1120259 -4.0075062   -3.3396139 2.9955143 4.1245883
 13.7000    -0.6153754 0.1399877 -0.0208193  0.0000001 -0.0000036 0.0000186  1.1049512 59714.6132813   0.6804114 0.7518214 -0.0234356  2.0177270 0.8558578 -1.1252559  -2.1157175 -4.0189003   -3.3447855 3.0017155 4.1346316
 13.7500    -0.6164446 0.1410352 -0.0203720  0.0000001 -0.0000037 0.0000191  1.1048108 59808.1679688   0.6818437 0.7533083 -0.0229382  2.0217204 0.8590447 -1.1277860  -2.1194271 -4.0302752   -3.3499301 3.0078887 4.1446498
 13.8000    -0.6175010 0.1420948 -0.0199284  0.0000001 -0.0000037 0.0000197  1.1047090 59900.8476563   0.6832657 0.7548098 -0.0224448  2.0257421 0.8622181 -1.1303277  -2.1231627 -4.0416480   -3.3550556 3.0140415 4.1546578
 13.8500    -0.6185447 0.1431691 -0.0194880  0.0000001 -0.0000037 0.0000202  1.1046495 59992.6679688   0.6846780 0.7563293 -0.0219549  2.0298004 0.8653822 -1.1328876  -2.1269323 -4.0530349   -3.3601699 3.0201813 4.1646701
 13.9000    -0.6195757 0.1442605 -0.0190505  0.0000001 -0.0000038 0.0000207  1.1046353 60083.6132813   0.6860814 0.7578697 -0.0214680  2.0339030 0.8685410 -1.1354717  -2.1307434 -4.0644511   -3.3652804 3.0263150 4.1747008
 13.9500    -0.6205942 0.1453711 -0.0186153  0.0000001 -0.0000038 0.0000211  1.1046692 60173.6875000   0.6874765 0.7594341 -0.0209836  2.0380571 0.8716983 -1.1380857  -2.1346028 -4.0759105   -3.3703935 3.0324488 4.1847622
 14.0000    -0.6216002 0.1464995 -0.0181845  0.0000001 -0.0000047 0.0000230  1.1047488 60269.4882813   0.6888638 0.7610215 -0.0205040  2.0422665 0.8748454 -1.1407319  -2.1385059 -4.0873999   -3.3754066 3.0385667 4.1947535
 14.0500    -0.6225938 0.1476461 -0.0177536  0.0000003 -0.0000086 0.0000304  1.1048752 60357.8789063   0.6902458 0.7626355 -0.0200234  2.0465752 0.8779719 -1.1434252  -2.1424487 -4.0989756   -3.3800585 3.0445105 4.2042593
 14.1000    -0.6235749 0.1488787 -0.0172791  0.0000001 -0.0000074 0.0000306  1.1051400 60445.3945313   0.6916334 0.7643517 -0.0194946  2.0510972 0.8812154 -1.1463060  -2.1466587 -4.1109200   -3.3852205 3.0508866 4.2147519
 14.1500    -0.6245423 0.1501869 -0.0167776  -0.0000001 -0.0000056 0.0000287  1.1055319 60532.0820313   0.6930247 0.7661609 -0.0189356  2.0558484 0.8845550 -1.1493512  -2.1510830 -4.1233668   -3.3906932 3.0574806 4.2256643
 14.2000    -0.6254964 0.1515521 -0.0162675  -0.0000001 -0.0000044 0.0000267  1.1060248 60617.9375000   0.6944166 0.7680419 -0.0183669  2.0607810 0.8879562 -1.1525162  -2.1556630 -4.1361948   -3.3963220 3.0641768 4.2367522
 14.2500    -0.6264380 0.1529589 -0.0157598  -0.0000001 -0.0000038 0.0000251  1.1065957 60702.9648438   0.6958063 0.7699763 -0.0178006  2.0658427 0.8913913 -1.1557632  -2.1603555 -4.1492509   -3.4020226 3.0709258 4.2479446
 14.3000    -0.6273679 0.1543958 -0.0152595  -0.0000000 -0.0000036 0.0000240  1.1072270 60787.1523438   0.6971917 0.7719495 -0.0172424  2.0709919 0.8948410 -1.1590635  -2.1651295 -4.1624190   -3.4077497 3.0777003 4.2592157
 14.3500    -0.6282864 0.1558543 -0.0147683  0.0000000 -0.0000035 0.0000232  1.1079055 60870.5195313   0.6985711 0.7739508 -0.0166941  2.0761998 0.8982921 -1.1623963  -2.1699615 -4.1756265   -3.4134777 3.0844789 4.2705404
 14.4000    -0.6291935 0.1573287 -0.0142866  0.0000001 -0.0000035 0.0000228  1.1086223 60953.0664063   0.6999432 0.7759726 -0.0161561  2.0814476 0.9017360 -1.1657474  -2.1748348 -4.1888333   -3.4191923 3.0912444 4.2818928
 14.4500    -0.6300895 0.1588156 -0.0138141  0.0000001 -0.0000035 0.0000227  1.1093719 61034.8007813   0.7013073 0.7780106 -0.0156282  2.0867247 0.9051681 -1.1691082  -2.1797394 -4.2020206   -3.4248868 3.0979854 4.2932539
 14.5000    -0.6309744 0.1603136 -0.0133506  0.0000001 -0.0000035 0.0000229  1.1101521 61115.7226563   0.7026631 0.7800629 -0.0151101  2.0920275 0.9085868 -1.1724757  -2.1846710 -4.2151835   -3.4305597 3.1046971 4.3046146
 14.5500    -0.6318482 0.1618230 -0.0128955  0.0000001 -0.0000034 0.0000232  1.1111004 61195.8125000   0.7039948 0.7822089 -0.0146018  2.0973418 0.9119755 -1.1754400  -2.1896421 -4.2284349   -3.4360490 3.1114080 4.3160749
 14.6000    -0.6327110 0.1633456 -0.0124485  0.0000001 -0.0000034 0.0000238  1.1128227 61275.1210938   0.7052318 0.7847979 -0.0141058  2.1026040 0.9152559 -1.1762065  -2.1947052 -4.2422644   -3.4406332 3.1182393 4.3280814
 14.6500    -0.6335629 0.1648837 -0.0120091  0.0000001 -0.0000034 0.0000244  1.1145884 61353.6289063   0.7064597 0.7874118 -0.0136178  2.1079029 0.9185216 -1.1769765  -2.1998069 -4.2561085   -3.4451957 3.1250391 4.3401182
 14.7000    -0.6344040 0.1664406 -0.0115771  0.0000001 -0.0000034 0.0000252  1.1164036 61431.3125000   0.7076794 0.7900559 -0.0131375  2.1132482 0.9217775 -1.1777520  -2.2049570 -4.2699873   -3.4497437 3.1318157 4.3522040
 14.7500    -0.6352344 0.1680197 -0.0111522  0.0000001 -0.0000033 0.0000260  1.1182748 61508.2304688   0.7088916 0.7927356 -0.0126648  2.1186507 0.9250287 -1.1785354  -2.2101663 -4.2839220   -3.4542848 3.1385778 4.3643603
 14.8000    -0.6360541 0.1696247 -0.0107343  0.0000001 -0.0000033 0.0000269  1.1202090 61584.3515625   0.7100972 0.7954572 -0.0121995  2.1241217 0.9282807 -1.1793291  -2.2154465 -4.2979346   -3.4588271 3.1453342 4.3766096
 14.8500    -0.6368633 0.1712593 -0.0103234  0.0000001 -0.0000032 0.0000277  1.1222131 61659.6914063   0.7112969 0.7982267 -0.0117416  2.1296726 0.9315389 -1.1801353  -2.2208091 -4.3120474   -3.4633784 3.1520938 4.3889746
 14.9000    -0.6376620 0.1729273 -0.0099194  0.0000001 -0.0000032 0.0000287  1.1242940 61734.2500000   0.7124917 0.8010502 -0.0112911  2.1353146 0.9348084 -1.1809565  -2.2262659 -4.3262814   -3.4679462 3.1588646 4.4014781
 14.9500    -0.6384505 0.1746324 -0.0095227  0.0000001 -0.0000031 0.0000296  1.1264586 61808.0351563   0.7136825 0.8039338 -0.0108482  2.1410591 0.9380945 -1.1817946  -2.2318284 -4.3406573   -3.4725380 3.1656544 4.4141427
 15.0000    -0.6392288 0.1763740 -0.0091364  0.0000001 -0.0000042 0.0000322  1.1287081 61891.1328125   0.7148699 0.8068794 -0.0104166  2.1469140 0.9413851 -1.1826494  -2.2374928 -4.3551696   -3.4770233 3.1724502 4.4268483
 15.0500    -0.6399969 0.1781540 -0.0087548  0.0000003 -0.0000093 0.0000420  1.1310560 61963.3945313   0.7160563 0.8098998 -0.0099886  2.1529349 0.9446529 -1.1835099  -2.2432537 -4.3698880   -3.4809990 3.1791115 4.4390932
 15.1000    -0.6407548 0.1800577 -0.0083179  0.0000000 -0.0000076 0.0000433  1.1336382 62034.8710938   0.7172535 0.8131060 -0.0094988  2.1592771 0.9480950 -1.1844710  -2.2494161 -4.3852495   -3.4856541 3.1862706 4.4526968
 15.1500    -0.6415009 0.1820790 -0.0078495  -0.0000001 -0.0000049 0.0000419  1.1364538 62105.5859375   0.7184602 0.8164968 -0.0089730  2.1659751 0.9516826 -1.1855136  -2.2559287 -4.4014367   -3.4907050 3.1937619 4.4670448
 15.2000    -0.6422359 0.1841998 -0.0073768  -0.0000002 -0.0000032 0.0000403  1.1394709 62175.5507813   0.7196742 0.8200478 -0.0084415  2.1729810 0.9553766 -1.1866165  -2.2627287 -4.4183030   -3.4959660 3.2014561 4.4818547
 15.2500    -0.6429607 0.1864036 -0.0069156  -0.0000001 -0.0000023 0.0000391  1.1426572 62244.7421875   0.7208938 0.8237346 -0.0079224  2.1802358 0.9591478 -1.1877643  -2.2697698 -4.4356466   -3.5013475 3.2092780 4.4970442
 15.3000    -0.6436761 0.1886778 -0.0064730  0.0000000 -0.0000019 0.0000384  1.1459868 62313.1601563   0.7221177 0.8275374 -0.0074236  2.1876927 0.9629763 -1.1889462  -2.2770189 -4.4533098   -3.5068060 3.2171775 4.5125840
 15.3500    -0.6443828 0.1910139 -0.0060515  0.0000001 -0.0000016 0.0000383  1.1494413 62380.8125000   0.7233448 0.8314424 -0.0069482  2.1953202 0.9668494 -1.1901540  -2.2844524 -4.4711951   -3.5123195 3.2251175 4.5284475
 15.4000    -0.6450808 0.1934068 -0.0056528  0.0000001 -0.0000013 0.0000387  1.1530100 62447.7109375   0.7245746 0.8354417 -0.0064981  2.2031012 0.9707600 -1.1913823  -2.2920562 -4.4892515   -3.5178782 3.2330704 4.5446119
 15.4500    -0.6457705 0.1958552 -0.0052783  0.0000001 -0.0000009 0.0000396  1.1566893 62513.8242188   0.7258072 0.8395334 -0.0060750  2.2110304 0.9747064 -1.1926282  -2.2998267 -4.5074596   -3.5234805 3.2410196 4.5610690
 15.5000    -0.6464518 0.1983610 -0.0049299  0.0000002 -0.0000004 0.0000410  1.1604820 62579.1992188   0.7270432 0.8437206 -0.0056810  2.2191122 0.9786909 -1.1938908  -2.3077697 -4.5258182   -3.5291308 3.2489558 4.5778293
 15.5500    -0.6471252 0.2009289 -0.0046097  0.0000002 0.0000002 0.0000428  1.1643959 62643.8085938   0.7282841 0.8480111 -0.0053191  2.2273590 0.9827194 -1.1951707  -2.3158998 -4.5443388   -3.5348377 3.2568753 4.5949207
 15.6000    -0.6477908 0.2035659 -0.0043209  0.0000002 0.0000009 0.0000451  1.1684434 62707.6445313   0.7295317 0.8524165 -0.0049925  2.2357896 0.9868009 -1.1964695  -2.3242392 -4.5630413   -3.5406133 3.2647767 4.6123870
 15.6500    -0.6484491 0.2062813 -0.0040672  0.0000002 0.0000018 0.0000477  1.1726407 62770.7187500   0.7307884 0.8569523 -0.0047061  2.2444290 0.9909468 -1.1977898  -2.3328166 -4.5819530   -3.5464733 3.2726606 4.6302858
 15.7000    -0.6491004 0.2090863 -0.0038533  0.0000002 0.0000028 0.0000509  1.1770080 62833.0234375   0.7320572 0.8616372 -0.0044653  2.2533074 0.9951712 -1.1991344  -2.3416678 -4.6011052   -3.5524363 3.2805266 4.6486881
 15.7500    -0.6497453 0.2119945 -0.0036854  0.0000002 0.0000041 0.0000546  1.1815687 62894.5585938   0.7333417 0.8664936 -0.0042774  2.2624603 0.9994907 -1.2005064  -2.3508347 -4.6205313   -3.5585235 3.2883707 4.6676783
 15.8000    -0.6503845 0.2150215 -0.0035711  0.0000003 0.0000057 0.0000590  1.1863505 62955.3007813   0.7346461 0.8715477 -0.0041517  2.2719292 1.0039243 -1.2019087  -2.3603672 -4.6402665   -3.5647592 3.2961854 4.6873554
